Rahar ko nonpolish(1kg),Mash ko daal (Non-Polish)1 kg,Musuro Nepali 1kg,Dhara pure mustard oil 1 ltr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horlicks kesar badam 400 gm,Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mash ko daal (Non-Polish)1 kg,Cherke Rajma 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cerelac wheat Apple Cherry stage 2 300gm,"Nd""s Panner 200g",DDC kanchan cheese  200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierramonte white 750ml,Adity peanuts 100 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clean & clear fw lemon n neem 80ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clinic plus 340ml,Sparsha chocolate cookies 150gm,Corazone love candy 150gm,Wai wai quick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken masala 100g,Chana thulo 1 kg,Mix dal 1 kg ( gosaikunda),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Choco pie 12 pc,Nutro hazelnut wafers 75g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawn big,Khapse 200gm,Potato chips 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardine tomato sauce with cumin 185gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amul coll koko 200ml,Amul Kool kesar flavour 2ml,Royal stag 180ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaseline body lotion 200ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real apple 1 ltr,Real guava juice 1 ltr,Real mixed 200ml,Pran guava drink can 250ml,Dabur Red 175gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prawn crackers 120 gm,Meizan S/F 2 ltr,Posilo bhojan boiled basmati rice 2 kg,Kapur,Mixed nuts 200gm,Sugar 1 kg,Bambino gulab jamun 500gm,Mangaldeep 50 stk,Plastic plate,Kalash peanut 400gm,Posilo bhojan boiled basmati 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuborg Can beer 500ml,Red label 200ml,Moong daal 40gm,Adity peanuts 30gm,Amul Proccessed chhese 200gm,Bailley Drinking water 1ltr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horlicks original 1kg jar,Baygon sprey 600ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adity peanuts 30gm,Mc dowells  small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real mixed 200ml,Prown hot chilly 62g,Yak cheese 200gm,Fogg victor male120ml,Kitkat 37.3gm,Buff d. m welcome 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dairy milk silk bubbly 50 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garnier men face wash 100 g power light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khajuri ananta shakti 200 gm,Bambino macaroni 180gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amul Cheese Slices 200gm,5 star 26gmn,5 Star friut & Nut 31g,Dairy milk 13gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pineapple 200gm,Nebico  60gm full packect,Khapse 200gm,Bhuja Big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signature rare whiskey 180ml,Buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearl sona 30kg,Bhauju jeera 25kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taichin 1kg,Cadbury celebretions rich dry fruit 120gm,Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cococola 2.25ltr,Blenders pride 750m,Kaju 100g,Surya light 10,Dairy milk silk bubbly 120gm,Kismiss yellow 100gm,Desi badam 100gm,Pesta 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanglo puff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bailley Drinking water 1ltr,Britannia suger free 200gr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple sona 30 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egg 15,Tiger chjocolate creemz 50g,Bar one charge44g,Tic tac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRT Wheat Rusks 235 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happydent complete,Dairy milk silk bubbly 50 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Himalya purifying neem face wash 100 ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanglo puff,Sagun buff sausage 250gm,Sunsilk Nourishing soft and smooth 320 ml,Sunslick stunning lack shine shampoo 700ml,Gillette vector 4 cart,Ramro Royale Fruit Cake 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambino macroni 900gm,White nanglo bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo bread,Tarai taichin 1kg,Wai wai quick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moth mung 1/2kg,Nebico saltino 155gm,Mung ko khosta 500gm,Dairy milk silk bubbly 50 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oreo strabery 50gm,Good day pista badam 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horlicks 500gm jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vi-jone black sea after shave  50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pineapple 200gm,Mortein AIK 225ml,Ramro Royale Frity Bite 85 gm,Dabur chewn prash 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tissa soft bathroom tissue 6 roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokla tea bag 100pc 200gm,Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrit sunflower oil 1/2 ltr,Gyan chakki 2kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bag 2 kg,Nivea dry comfort roll on 50ml,Set wet casual hold 250ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chhurpi 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalchini 100gm,Dhara health sunflower 1lt,Bodi(500gm),Rahar ko nonpolish(1kg),Patanjali kachi ghani mustard oil 1 ltr,Amul fresh cream,Kalash peanut 400gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantene hair fall 340 ml,Hnd mix masala 200 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMC kasoori methi 25gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDC paneer 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green pad 10 pcs,Parle-G 88gm,Harpik flushmatic aquamarine 50 mg,Johnsons baby powder 30gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moth mung 1/2kg,Moong dal 400g,Furundana,Nimkin 1/2 kg,Bhujia 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rara,Tokla gold 200 gm box,Furundana,Potato chips 200gm,Dogonut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprite 2.25ltr,Cucumber extract 30 pc,Premier tissue 100 pulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red bull cash full 250ml,Mcv Digestive  250gm,Nds Ghee 1/2 ltr,Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaju 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mortein nature Gaurd 425ml,Clear extra str. shampoo 350ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pran litchi juice 170ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dhara pure mustard oil 1 ltr,Wai wai quick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrit ghee 1 ltrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramro Royale Fruit Cake 190gm,Sprite 300ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lwang suku mix 50gm,Adidas team force 150ml,Lwang 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aluminium foil packfresh 1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Druk green chilli sauce 500 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somersby Apple Cider 250ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aqua Jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger 1 kg chowmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navaratan mixture 200gm,Top Herbs 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayuri suji 400 g,Kwati 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayuri suji 400 g,Ezee 500gm,Rakura Green tea 25bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buff d. m welcome 500gm,Hanna Tosted  100 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaju 100g,Buff sausage 150g,kinder joy for girls,Tessa 2 roll,Pineapple 200gm,Bag 2 kg,Colgate sensitive pro relief 70gm,Pran Pineapple juice250ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawn big,Vaporub 25gm,kinder joy for boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Druk soya sauce 200g,Golda spaghetti 500gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nimkin 1/2 kg,Cook soya oil 1/2 ltr,Amrit soyabean 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khairo vatmas 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pop Corn 1kg,Good night 60 night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maas ko chata 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pop Corn 1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top Herbs 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mixed nuts 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-kuch chabenni mix 400g,Sprite 2.25ltr,Bhuja Big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dogonut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambino macroni 900gm,Jumbo bread,Crosson,Bag 2 kg,Royal feast roasted sawai 125g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokla Gold pkt 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrit soyabean 1 ltr,Colgate zig zag black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duracell AAA 2,DuracellAA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprite 2.25ltr,Miracle mile sweet red 750ml,Sparkling Candle 6 pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aqua Jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vita milk 48gm,Plastic glass 100pc,Dew 2.25 ltr,Nebico choco bite 70gm full pkt,Choco Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahar ko nonpolish 500gm,Mung daal 1/2 kg,kinder joy for girls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawn big,Pepsodent herbal 175 gm,Maggi Veg soup,Nepal Ice strong beer 650ml,Bag 10kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiva Pujari dhania 400gm,Jumbo bread,Mash ko daal (NonPollish)500gm,Khursani ko dhulo 100 gm,Lotus berry scrub 80g,Sugar 1 kg,Sunflow oil 1/2ltr,Shiva pujari  jeera geda 500gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Everyday milk powder 400gm nestle,Buff sauces 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happydent white,Red Bull energy drink250 ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dove sensitive bar 75gm\,No 1 lime and aleo vera 4*100gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar 1 kg,Cook soyabean oil 1 ltr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar 1 kg,Fortune sun flower 1ltr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitkat 26.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermicello plane sewai180gm,Sugar 1 kg,Colgate zing zang,Suji Toast 350g,Britania Marri gold 300gm,7 oils in one 200ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oreo vanila 50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fish pickle,5 Star 14g,Kit Kat red 41.5g,Dairy milk silk bubbly 50 gm,Happydent white xylitol sugar free bottle,kinder joy for boys,5 stars 44 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuracellAA2,Tokla gold 500 gm box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souff 100 gm,Sugar 1 kg,Mix dal 1 kg ( gosaikunda),Chana thulo 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanglo puff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrit sunflower oil 1 lltr,Mayuri suji 400 g,Moong daal 400gm,Kaju 100g,Viva Jar 500gm,Frooto mango drink 1ltr,Kelloggs corn flakes 875gm,Bhujia 400g,Britania Marri gold 300gm,Mcv Marie 250gm,Chogada yellow 200gm,Desi badam 100gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real mixed 200ml,Ramro Royale Frity Bite 85 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chhurpi 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cococola 2.25ltr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARiel 2kg,Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colgate flexi black brush,Colgate zig zag black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khapse 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darling velvetto love candy 275gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Britania Bourbn cream biscuits 200gm,Macvities wholewheat marie 200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Love candy 150g,Choclairs 196gm,Cabuli chana sano 500 gm,dinzer lolly pop,Mayuri suji 400 g,Khapse 200gm,Oreo strabery 50gm,Tarai taichin 1kg,Bhuja Big,Gyan Chakki aata 5 kg,Sugar 1 kg,Coco 50gm,Vimbar(95gm),Colgate Kids 2+,Tiger Orange creemz 50g,Rajma chirke(1kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streax hair serum 100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R n R Furandana 500gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mortein AIK 225ml,Lays amercan style cream & onion 89gm,Fry kaju 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dairy milk slik fruit n nut 55gm,Darling love candy 250gm,Tiffany eclairs 300gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colgate flexi black brush,Surf excel quick wash 500g,Colgate Kids 2+,Bajaj kailash oil 100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hnd chilli pouder 200 gm,Rahar ko nonpolish 500gm,tori 1 ltr,Salt 1KG,Musuro indian 1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butter scotch500ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawn big,Cococola 600ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kinder joy for girls,Dove fresh moisture bar 75gm,Khapse 200gm,Nivea soft cream 200ml,Rahar ko nonpolish(1kg),Chana thulo  500gm,Seto kerau 500gm,Nutro hazelnut wafers 75g,Nimkin 1/2 kg,Furundana,Dabur chewn prash 1 kg,Johnsons baby powder 30gm,Tokla box 500 gm,Sparsha butter cookies 190gm,Bikaji Papad 200g,Musuro indian 1kg,Hariyo kerau 1 kg,Priyagold cnc biscuits 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mc dowells no.1 (180ml),Adity peanuts 30gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pran apple 1ltr,Sukmel 50g,Pawn big,Anoop sattu 500gm,Lays amercan style cream & onion 89gm,Amul Kool kesar flavour 2ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrit soyabean 1 ltr,Sugar 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Captain Kid Peanut Butter 227gm,Good day choco chips 150gm,Perk double  30gm,Yak cheese 200gm,Real mixed 200ml,Happy happy cho-chips 40 gm,Bhujia 200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khapse 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plastic khanne kachoura,Bmc garam masala 50gm,Napkin 100pc,Plastic Dhuna,Cabuli chana sano  1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambino mushroom soup,Chogada yellow 200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dettol orginal LIquid handwash 900ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.vodka 180ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bournvita crunchie cookies 46.5g,Chana thulo  500gm,Mung ko khosta 500gm,Wai wai veg,Mcvities digestive 75 gm pkt,Seto kerau 500gm,Nice time 150gm,Ramro Royale Frity Bite 85 gm,kinder joy for boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fa sport double fresh  roll-on 50ml,Dairy milk silk bubbly 50 gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mithas Brand long graing basmati rice 5kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Oats 1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawn big,Momo chicken,Lays amercan style cream & onion 89gm,Hojmola pudina bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musuro nepali 500gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.vodka 180ml,Munch nuts 32gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sita ram ghee 1/2ltr,Nail clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chana thulo 1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signature rare whiskey 180ml,bournvita cruncies cookies 120g,Nice time 150gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDS corn flakes (Sugar free ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
